CONYR,RESYR,PCI_2,CRACK_INDX,IRI,AADT,TRUCKS,years_since_repair
1941.0,1999.0,53.0,41.0,113.64,4400.0,678.0,26.0
1997.0,0.0,53.0,71.0,117.61,4350.0,673.0,28.0
1955.0,1999.0,57.0,58.0,137.49,4862.0,744.0,26.0
1996.0,2002.0,68.0,74.0,104.65,5487.0,738.0,23.0
2012.0,0.0,81.0,91.0,94.8,26917.0,15137.0,13.0
2022.0,0.0,89.0,100.0,95.53,21071.0,14710.0,3.0
1993.0,0.0,83.0,99.0,95.22,21300.0,14787.0,32.0
1993.0,0.0,85.0,99.0,85.07,20065.0,14635.0,32.0
1962.0,2009.0,84.0,92.0,70.94,18597.0,14498.0,16.0
1992.0,0.0,83.0,95.0,86.85,36287.0,14625.0,33.0
1997.0,0.0,81.0,83.0,76.14,18383.0,14710.0,28.0
1995.0,0.0,77.0,90.0,101.04,18650.0,14745.0,30.0
1992.0,0.0,83.0,97.0,98.02,17496.0,13706.0,33.0
1993.0,2017.0,89.0,100.0,54.42,19500.0,15069.0,8.0
1958.0,2021.0,97.0,100.0,27.78,2370.0,487.0,4.0
1958.0,2021.0,98.0,100.0,27.5,2385.0,490.0,4.0
1958.0,2016.0,83.0,93.0,86.82,2700.0,492.0,9.0
2022.0,0.0,66.0,82.0,131.49,2350.0,178.0,3.0
1985.0,2018.0,61.0,52.0,119.58,1510.0,189.0,7.0
1985.0,2018.0,88.0,81.0,47.47,1540.0,203.0,7.0
1975.0,2018.0,87.0,90.0,68.06,5600.0,691.0,7.0
1931.0,2018.0,64.0,69.0,125.0,5567.0,691.0,7.0
1931.0,2005.0,72.0,69.0,90.55,5665.0,622.0,20.0
1939.0,1998.0,68.0,71.0,92.44,1350.0,184.0,27.0
1939.0,1998.0,73.0,80.0,80.42,1350.0,184.0,27.0
1939.0,2016.0,72.0,98.0,131.81,1557.0,184.0,9.0
1939.0,1998.0,45.0,53.0,180.35,1660.0,184.0,27.0
1952.0,1985.0,45.0,49.0,173.97,1563.0,185.0,40.0
1952.0,1985.0,48.0,46.0,153.93,3051.0,186.0,40.0
1973.0,2007.0,51.0,41.0,150.56,3780.0,186.0,18.0
1993.0,0.0,61.0,89.0,140.48,4800.0,341.0,32.0
2011.0,0.0,62.0,86.0,148.94,6766.0,493.0,14.0
2011.0,0.0,63.0,77.0,131.78,7575.0,426.0,14.0
1996.0,2002.0,57.0,54.0,127.79,5725.0,795.0,23.0
1976.0,2002.0,64.0,60.0,106.94,9293.0,1093.0,23.0
1976.0,2023.0,91.0,100.0,82.39,13925.0,1797.0,2.0
1937.0,1994.0,40.0,52.0,198.95,2933.0,436.0,31.0
1960.0,2009.0,69.0,75.0,108.38,1617.0,393.0,16.0
1960.0,2009.0,70.0,81.0,110.48,1240.0,372.0,16.0
1976.0,2020.0,74.0,89.0,133.46,7233.0,287.0,5.0
1962.0,2020.0,80.0,87.0,99.76,4560.0,223.0,5.0
1946.0,2018.0,93.0,95.0,35.76,3026.0,228.0,7.0
1947.0,2018.0,93.0,96.0,40.99,2028.0,229.0,7.0
1995.0,2017.0,88.0,98.0,56.96,18062.0,12906.0,8.0
1994.0,2017.0,88.0,100.0,56.39,20121.0,12134.0,8.0
1997.0,0.0,82.0,90.0,82.71,21007.0,11285.0,28.0
1996.0,0.0,79.0,80.0,78.99,15840.0,9963.0,29.0
1964.0,2005.0,78.0,90.0,87.11,17300.0,10014.0,20.0
1964.0,2005.0,76.0,87.0,87.76,17668.0,10270.0,20.0
1954.0,2021.0,67.0,86.0,146.64,660.0,104.0,4.0
1990.0,2009.0,68.0,85.0,147.9,1060.0,101.0,16.0
1934.0,2009.0,81.0,87.0,75.26,835.0,103.0,16.0
1933.0,2009.0,74.0,81.0,92.43,957.0,100.0,16.0
1993.0,2005.0,61.0,75.0,130.25,6150.0,625.0,20.0
1993.0,2005.0,58.0,64.0,119.37,6900.0,775.0,20.0
1931.0,2005.0,58.0,57.0,141.44,7733.0,751.0,20.0
1934.0,2005.0,64.0,67.0,129.61,7329.0,552.0,20.0
2019.0,0.0,75.0,95.0,117.4,7400.0,554.0,6.0
1934.0,2007.0,83.0,85.0,69.71,9050.0,562.0,18.0
2019.0,0.0,81.0,91.0,92.03,10100.0,570.0,6.0
1934.0,2007.0,74.0,80.0,112.19,9197.0,495.0,18.0
1966.0,2011.0,75.0,74.0,83.68,6800.0,1873.0,14.0
2020.0,0.0,75.0,98.0,115.49,13950.0,359.0,5.0
1993.0,0.0,55.0,57.0,176.62,4150.0,274.0,32.0
2011.0,0.0,70.0,95.0,145.65,6675.0,493.0,14.0
2011.0,0.0,69.0,86.0,133.64,8100.0,493.0,14.0
2011.0,0.0,51.0,81.0,173.63,8100.0,493.0,14.0
2011.0,0.0,74.0,91.0,122.6,7575.0,426.0,14.0
1930.0,1991.0,54.0,57.0,134.09,1748.0,126.0,34.0
1966.0,0.0,24.0,39.0,219.82,1775.0,177.0,59.0
1954.0,2022.0,96.0,100.0,34.36,1785.0,177.0,3.0
1966.0,2012.0,82.0,82.0,70.02,2260.0,177.0,13.0
1966.0,2012.0,76.0,68.0,75.92,2715.0,205.0,13.0
1946.0,2018.0,95.0,100.0,42.53,1720.0,229.0,7.0
1941.0,2018.0,96.0,100.0,34.81,1407.0,224.0,7.0
1939.0,2018.0,93.0,100.0,40.09,1175.0,224.0,7.0
1939.0,2018.0,94.0,100.0,38.64,1220.0,229.0,7.0
1939.0,2018.0,77.0,85.0,94.63,1113.0,224.0,7.0
1939.0,2022.0,94.0,100.0,64.42,870.0,209.0,3.0
1956.0,2004.0,70.0,79.0,114.71,632.0,202.0,21.0
1956.0,2004.0,72.0,81.0,118.62,300.0,197.0,21.0
1927.0,2012.0,62.0,72.0,147.49,1810.0,254.0,13.0
1938.0,2009.0,74.0,73.0,84.33,840.0,99.0,16.0
1938.0,2009.0,79.0,90.0,92.79,1312.0,118.0,16.0
1938.0,1997.0,54.0,70.0,160.98,3160.0,192.0,28.0
1967.0,0.0,32.0,64.0,217.64,3833.0,185.0,58.0
1945.0,1997.0,39.0,45.0,206.61,3707.0,182.0,28.0
1996.0,2019.0,84.0,97.0,80.27,2360.0,253.0,6.0
1996.0,2017.0,82.0,90.0,88.28,2360.0,253.0,8.0
1930.0,2019.0,86.0,96.0,65.99,2153.0,248.0,6.0
1930.0,1991.0,83.0,92.0,63.35,2160.0,246.0,34.0
1997.0,0.0,55.0,48.0,133.56,10625.0,2949.0,28.0
1998.0,0.0,63.0,66.0,120.22,10220.0,2501.0,27.0
1992.0,0.0,82.0,94.0,94.54,7633.0,1752.0,33.0
2021.0,0.0,91.0,100.0,62.19,7150.0,1752.0,4.0
1992.0,0.0,79.0,96.0,111.02,7150.0,1752.0,33.0
1992.0,0.0,79.0,91.0,101.81,7025.0,1752.0,33.0
1930.0,2021.0,95.0,95.0,34.75,6600.0,1743.0,4.0
1928.0,2021.0,93.0,93.0,38.47,6550.0,1734.0,4.0
2002.0,0.0,62.0,49.0,100.63,6173.0,1627.0,23.0
2003.0,0.0,49.0,33.0,137.14,6333.0,1678.0,22.0
1930.0,2012.0,36.0,50.0,221.95,3830.0,233.0,13.0
1958.0,2012.0,76.0,83.0,100.52,4781.0,401.0,13.0
1958.0,2012.0,88.0,94.0,58.73,1793.0,262.0,13.0
2018.0,0.0,86.0,100.0,74.86,1610.0,198.0,7.0
1918.0,1991.0,67.0,65.0,103.7,7419.0,1045.0,34.0
1963.0,1991.0,61.0,56.0,119.46,8483.0,500.0,34.0
2010.0,0.0,57.0,77.0,164.34,19200.0,444.0,15.0
1958.0,2021.0,42.0,73.0,234.71,7180.0,326.0,4.0
2018.0,0.0,68.0,93.0,128.0,6258.0,110.0,7.0
2018.0,0.0,77.0,100.0,109.61,4790.0,84.0,7.0
1959.0,2012.0,89.0,92.0,54.47,1560.0,254.0,13.0
1959.0,2012.0,0.0,0.0,0.0,1944.0,254.0,13.0
1959.0,2015.0,82.0,92.0,88.34,2682.0,572.0,10.0
1983.0,0.0,50.0,65.0,176.05,4200.0,807.0,42.0
1962.0,0.0,21.0,53.0,301.15,9600.0,725.0,63.0
2011.0,0.0,62.0,88.0,175.18,5743.0,376.0,14.0
1952.0,2020.0,92.0,100.0,54.55,3010.0,202.0,5.0
1952.0,2020.0,95.0,100.0,38.47,2340.0,202.0,5.0
1952.0,2018.0,92.0,97.0,39.55,1900.0,213.0,7.0
1954.0,2016.0,82.0,88.0,72.3,3057.0,246.0,9.0
1955.0,2003.0,65.0,62.0,88.87,970.0,93.0,22.0
1955.0,2003.0,65.0,68.0,124.16,693.0,93.0,22.0
1955.0,2003.0,64.0,62.0,104.94,667.0,93.0,22.0
1964.0,2020.0,92.0,95.0,53.79,5498.0,536.0,5.0
1964.0,2020.0,93.0,95.0,41.73,4840.0,542.0,5.0
1964.0,2020.0,93.0,96.0,49.32,5120.0,542.0,5.0
1964.0,2020.0,88.0,93.0,64.31,4515.0,590.0,5.0
2013.0,0.0,83.0,93.0,87.01,2970.0,658.0,12.0
1928.0,1965.0,77.0,75.0,83.45,6250.0,1684.0,60.0
2003.0,0.0,46.0,24.0,131.85,6250.0,1684.0,22.0
2003.0,0.0,81.0,87.0,85.66,4664.0,1525.0,22.0
2004.0,0.0,66.0,64.0,115.02,4700.0,1585.0,21.0
2003.0,0.0,67.0,66.0,115.97,4650.0,1585.0,22.0
2003.0,0.0,70.0,80.0,123.56,4500.0,1661.0,22.0
1972.0,2012.0,83.0,78.0,49.85,4750.0,1530.0,13.0
1972.0,2012.0,79.0,74.0,61.21,3775.0,1530.0,13.0
1972.0,2012.0,80.0,79.0,70.57,2800.0,1530.0,13.0
1972.0,2012.0,77.0,71.0,69.45,3350.0,1541.0,13.0
2018.0,0.0,74.0,93.0,131.18,6345.0,147.0,7.0
1954.0,2003.0,48.0,66.0,195.1,7475.0,209.0,22.0
1954.0,2012.0,66.0,49.0,90.3,6900.0,209.0,13.0
1954.0,2012.0,72.0,62.0,78.69,5950.0,164.0,13.0
1954.0,2012.0,64.0,43.0,78.59,4837.0,119.0,13.0
1954.0,2012.0,71.0,54.0,65.96,3800.0,119.0,13.0
1971.0,1991.0,75.0,74.0,89.3,7093.0,867.0,34.0
1962.0,1991.0,67.0,74.0,129.08,8483.0,500.0,34.0
1958.0,2021.0,50.0,76.0,199.32,17020.0,383.0,4.0
2018.0,0.0,76.0,100.0,129.73,4290.0,84.0,7.0
1948.0,2018.0,91.0,99.0,45.64,1888.0,226.0,7.0
2018.0,0.0,88.0,100.0,72.86,2200.0,224.0,7.0
2005.0,0.0,66.0,67.0,117.25,3262.0,237.0,20.0
1959.0,2015.0,78.0,88.0,91.18,2495.0,484.0,10.0
1995.0,2015.0,88.0,93.0,50.74,4380.0,767.0,10.0
1948.0,2010.0,59.0,63.0,97.19,1430.0,250.0,15.0
1947.0,2010.0,47.0,62.0,156.69,1705.0,250.0,15.0
1963.0,2010.0,29.0,50.0,264.25,2505.0,250.0,15.0
1963.0,2006.0,49.0,72.0,215.55,1905.0,240.0,19.0
1956.0,2021.0,90.0,100.0,75.36,14700.0,910.0,4.0
1956.0,2013.0,87.0,90.0,65.56,5800.0,369.0,12.0
1956.0,2013.0,82.0,83.0,78.16,5165.0,391.0,12.0
1956.0,2014.0,79.0,79.0,82.45,4790.0,411.0,11.0
1956.0,2014.0,80.0,83.0,85.41,4973.0,405.0,11.0
1956.0,2022.0,94.0,100.0,64.42,3048.0,407.0,3.0
1957.0,1993.0,32.0,4.0,150.03,1888.0,347.0,32.0
1958.0,1993.0,33.0,22.0,166.86,1570.0,224.0,32.0
1930.0,2017.0,64.0,75.0,146.96,1815.0,212.0,8.0
1952.0,2019.0,69.0,76.0,103.8,1220.0,202.0,6.0
1972.0,2015.0,70.0,75.0,117.35,3713.0,752.0,10.0
1981.0,2018.0,74.0,83.0,119.11,3981.0,451.0,7.0
2000.0,0.0,44.0,29.0,149.01,5690.0,1589.0,25.0
1997.0,0.0,35.0,12.0,154.19,10625.0,2949.0,28.0
1992.0,0.0,60.0,64.0,132.81,10416.0,2598.0,33.0
1930.0,2021.0,91.0,99.0,65.7,8116.0,1752.0,4.0
1992.0,0.0,64.0,67.0,134.09,7150.0,1752.0,33.0
1992.0,0.0,74.0,86.0,121.31,7012.0,1748.0,33.0
1930.0,2021.0,90.0,98.0,70.29,6650.0,1752.0,4.0
2002.0,0.0,52.0,37.0,128.23,6600.0,1743.0,23.0
2018.0,0.0,70.0,87.0,129.24,5930.0,106.0,7.0
1954.0,2003.0,56.0,74.0,173.8,4200.0,209.0,22.0
1968.0,1999.0,55.0,76.0,196.37,910.0,132.0,26.0
1969.0,1999.0,54.0,64.0,159.78,1423.0,187.0,26.0
1925.0,1999.0,53.0,78.0,176.01,1517.0,184.0,26.0
1930.0,1999.0,57.0,60.0,131.92,1005.0,140.0,26.0
1949.0,2008.0,66.0,62.0,97.54,1086.0,92.0,17.0
1948.0,2008.0,66.0,67.0,97.81,1900.0,91.0,17.0
1967.0,1990.0,43.0,72.0,246.45,1900.0,91.0,35.0
1939.0,1999.0,62.0,69.0,129.09,1450.0,293.0,26.0
1962.0,1990.0,47.0,50.0,165.79,1060.0,233.0,35.0
1963.0,1988.0,65.0,84.0,140.22,1065.0,234.0,37.0
1962.0,1988.0,66.0,88.0,126.93,1220.0,234.0,37.0
1965.0,2023.0,93.0,100.0,70.05,2563.0,366.0,2.0
1965.0,2023.0,91.0,100.0,82.39,3445.0,446.0,2.0
1979.0,2023.0,91.0,100.0,82.39,2300.0,263.0,2.0
1948.0,2023.0,91.0,100.0,82.39,1840.0,173.0,2.0
1948.0,2014.0,61.0,70.0,120.57,1307.0,174.0,11.0
1962.0,2014.0,62.0,74.0,113.87,780.0,177.0,11.0
1949.0,2015.0,86.0,88.0,55.72,1060.0,203.0,10.0
1950.0,2014.0,74.0,76.0,83.46,997.0,200.0,11.0
1950.0,2014.0,73.0,86.0,113.25,1903.0,223.0,11.0
1929.0,2014.0,78.0,84.0,86.93,2940.0,275.0,11.0
1930.0,2014.0,77.0,75.0,61.42,2850.0,280.0,11.0
1967.0,2014.0,79.0,76.0,57.19,3877.0,289.0,11.0
1929.0,2014.0,64.0,67.0,121.37,4777.0,293.0,11.0
1929.0,2014.0,60.0,66.0,143.66,2718.0,240.0,11.0
1967.0,2014.0,80.0,73.0,49.71,1690.0,226.0,11.0
2002.0,0.0,55.0,48.0,132.17,6220.0,1493.0,23.0
1966.0,1983.0,65.0,72.0,114.65,7300.0,1775.0,42.0
2002.0,0.0,50.0,32.0,126.68,6050.0,1752.0,23.0
2000.0,2010.0,61.0,57.0,91.52,6375.0,1714.0,15.0
2023.0,0.0,89.0,100.0,95.53,6666.0,1667.0,2.0
2000.0,2010.0,78.0,73.0,81.51,6500.0,1667.0,15.0
2003.0,0.0,59.0,43.0,105.37,6375.0,1676.0,22.0
2003.0,0.0,78.0,81.0,86.29,4646.0,1529.0,22.0
2003.0,0.0,64.0,60.0,111.93,4700.0,1585.0,22.0
2002.0,0.0,76.0,90.0,121.45,4625.0,1585.0,23.0
2003.0,0.0,72.0,81.0,118.29,4450.0,1667.0,22.0
1939.0,2005.0,58.0,67.0,140.31,1450.0,293.0,20.0
1976.0,0.0,0.0,0.0,0.0,6483.0,1986.0,49.0
1976.0,0.0,0.0,0.0,0.0,6483.0,1781.0,49.0
2009.0,0.0,53.0,95.0,172.42,2260.0,265.0,16.0
1936.0,2009.0,48.0,57.0,195.28,2260.0,265.0,16.0
1936.0,2009.0,70.0,68.0,97.64,2260.0,265.0,16.0
1936.0,2012.0,78.0,88.0,91.06,1285.0,173.0,13.0
1923.0,2014.0,80.0,89.0,95.97,1295.0,151.0,11.0
1920.0,2014.0,75.0,76.0,84.99,8814.0,1377.0,11.0
1965.0,2014.0,73.0,86.0,127.27,7910.0,2055.0,11.0
1962.0,2017.0,70.0,79.0,86.84,780.0,177.0,8.0
1973.0,2012.0,88.0,96.0,66.8,1082.0,180.0,13.0
1960.0,2012.0,72.0,81.0,119.0,2050.0,178.0,13.0
1971.0,2016.0,62.0,78.0,159.91,1837.0,191.0,9.0
1971.0,2011.0,71.0,91.0,135.12,595.0,81.0,14.0
1964.0,0.0,7.0,17.0,280.04,7237.0,440.0,61.0
1957.0,2022.0,84.0,88.0,77.22,5233.0,429.0,3.0
1963.0,2022.0,88.0,100.0,78.29,4100.0,429.0,3.0
1963.0,2022.0,94.0,100.0,43.47,3300.0,434.0,3.0
1967.0,2014.0,79.0,73.0,55.75,1480.0,229.0,11.0
1967.0,2014.0,84.0,93.0,81.95,1310.0,229.0,11.0
1931.0,2008.0,67.0,54.0,65.03,1845.0,229.0,17.0
1967.0,2008.0,70.0,66.0,74.93,2060.0,229.0,17.0
1931.0,2008.0,65.0,62.0,85.48,2485.0,229.0,17.0
1977.0,2019.0,86.0,91.0,65.18,3550.0,499.0,6.0
1997.0,2019.0,94.0,94.0,38.51,3060.0,504.0,6.0
1931.0,2019.0,89.0,97.0,49.12,3060.0,504.0,6.0
1997.0,2019.0,91.0,92.0,43.6,3060.0,504.0,6.0
2005.0,0.0,73.0,79.0,110.86,3775.0,1530.0,20.0
1972.0,2012.0,79.0,69.0,53.78,3266.0,1535.0,13.0
1972.0,2015.0,79.0,81.0,84.39,4317.0,862.0,10.0
1958.0,2005.0,62.0,62.0,135.07,910.0,121.0,20.0
1985.0,2011.0,64.0,58.0,103.82,11200.0,759.0,14.0
1987.0,0.0,45.0,42.0,176.45,23729.0,1030.0,38.0
1985.0,2011.0,64.0,70.0,122.68,11275.0,786.0,14.0
1941.0,2002.0,52.0,70.0,163.46,10600.0,480.0,23.0
1966.0,0.0,42.0,59.0,205.67,8407.0,768.0,59.0
1987.0,0.0,37.0,48.0,203.3,14116.0,1328.0,38.0
1960.0,2014.0,71.0,86.0,131.58,6858.0,1372.0,11.0
1934.0,1996.0,43.0,83.0,216.67,3690.0,462.0,29.0
1977.0,1996.0,67.0,81.0,124.49,3490.0,462.0,29.0
1977.0,0.0,21.0,52.0,266.5,5315.0,429.0,48.0
1967.0,0.0,31.0,79.0,272.82,10500.0,660.0,58.0
1987.0,0.0,0.0,0.0,0.0,5350.0,660.0,38.0
1987.0,0.0,0.0,0.0,0.0,5383.0,696.0,38.0
1973.0,0.0,6.0,15.0,342.56,11200.0,627.0,52.0
1924.0,1985.0,65.0,75.0,150.63,2913.0,130.0,40.0
1924.0,2011.0,46.0,54.0,179.61,1424.0,112.0,14.0
1929.0,0.0,9.0,16.0,273.97,933.0,104.0,96.0
1927.0,2022.0,94.0,100.0,41.79,2883.0,452.0,3.0
1927.0,2022.0,93.0,100.0,53.51,2550.0,461.0,3.0
1927.0,1995.0,69.0,71.0,111.38,4600.0,463.0,30.0
1927.0,1995.0,68.0,64.0,103.33,4600.0,463.0,30.0
1929.0,1995.0,67.0,67.0,121.16,4600.0,463.0,30.0
1929.0,2016.0,77.0,75.0,77.3,3560.0,400.0,9.0
1977.0,1991.0,56.0,68.0,158.68,2344.0,352.0,34.0
1977.0,2001.0,38.0,40.0,213.55,2150.0,375.0,24.0
1977.0,1991.0,49.0,51.0,159.43,2460.0,444.0,34.0
1931.0,2019.0,92.0,97.0,44.98,3060.0,504.0,6.0
1997.0,2019.0,90.0,89.0,44.64,2976.0,494.0,6.0
1931.0,2019.0,92.0,97.0,43.06,3288.0,492.0,6.0
1932.0,2019.0,89.0,89.0,49.25,4390.0,488.0,6.0
2016.0,0.0,82.0,91.0,84.33,4648.0,430.0,9.0
1932.0,2023.0,93.0,100.0,70.05,4460.0,486.0,2.0
2017.0,0.0,75.0,85.0,110.25,3890.0,384.0,8.0
1930.0,2023.0,93.0,100.0,70.05,3685.0,410.0,2.0
2015.0,0.0,83.0,94.0,89.79,6246.0,455.0,10.0
1930.0,2019.0,78.0,88.0,100.24,11900.0,504.0,6.0
1983.0,2002.0,72.0,99.0,146.43,11850.0,1069.0,23.0
1939.0,2002.0,42.0,60.0,199.41,22867.0,940.0,23.0
1965.0,2008.0,61.0,66.0,134.12,11364.0,1197.0,17.0
1965.0,0.0,55.0,51.0,109.39,10856.0,2291.0,60.0
1964.0,0.0,60.0,60.0,100.26,7808.0,2469.0,61.0
1992.0,0.0,74.0,82.0,101.36,6066.0,1814.0,33.0
1992.0,0.0,72.0,78.0,105.83,5900.0,1474.0,33.0
1998.0,0.0,77.0,81.0,84.7,5115.0,1465.0,27.0
1996.0,0.0,72.0,65.0,78.16,5750.0,1595.0,29.0
1999.0,0.0,61.0,59.0,123.77,5233.0,1526.0,26.0
1929.0,1991.0,53.0,49.0,158.58,1018.0,104.0,34.0
1929.0,1991.0,53.0,41.0,134.35,1200.0,104.0,34.0
1929.0,1991.0,38.0,41.0,212.27,1092.0,122.0,34.0
1954.0,2022.0,93.0,99.0,54.74,1177.0,158.0,3.0
1954.0,1995.0,62.0,85.0,179.88,1118.0,158.0,30.0
1971.0,1995.0,64.0,74.0,144.41,920.0,110.0,30.0
1971.0,2002.0,66.0,67.0,122.61,770.0,62.0,23.0
1971.0,2011.0,63.0,65.0,137.35,750.0,62.0,14.0
1971.0,2002.0,78.0,82.0,90.27,685.0,62.0,23.0
1977.0,2001.0,47.0,53.0,192.88,2470.0,467.0,24.0
1977.0,1991.0,56.0,57.0,133.56,2470.0,467.0,34.0
1933.0,1999.0,72.0,71.0,103.26,1210.0,341.0,26.0
1933.0,1999.0,73.0,75.0,107.96,1210.0,341.0,26.0
1933.0,1999.0,69.0,72.0,122.51,1210.0,341.0,26.0
1933.0,1999.0,65.0,65.0,122.71,1833.0,341.0,26.0
1933.0,1999.0,67.0,76.0,135.43,2590.0,341.0,26.0
1933.0,1999.0,60.0,61.0,138.29,2590.0,341.0,26.0
1927.0,2018.0,72.0,85.0,123.91,2987.0,341.0,7.0
1936.0,2019.0,76.0,86.0,111.87,12100.0,504.0,6.0
1932.0,2019.0,70.0,80.0,130.94,8100.0,395.0,6.0
1993.0,0.0,38.0,21.0,150.08,6100.0,339.0,32.0
1993.0,0.0,67.0,72.0,112.35,5900.0,339.0,32.0
1933.0,2019.0,96.0,99.0,37.66,2784.0,338.0,6.0
1933.0,2019.0,93.0,97.0,50.17,1970.0,293.0,6.0
1978.0,0.0,71.0,70.0,105.37,1901.0,614.0,47.0
1978.0,2001.0,46.0,36.0,149.14,3940.0,650.0,24.0
1978.0,2001.0,52.0,43.0,120.53,3727.0,636.0,24.0
1996.0,0.0,80.0,96.0,107.04,5500.0,1652.0,29.0
1999.0,0.0,78.0,91.0,108.31,5500.0,1652.0,26.0
1999.0,0.0,66.0,66.0,116.18,5625.0,1654.0,26.0
1996.0,0.0,74.0,91.0,99.67,5750.0,1655.0,29.0
1994.0,0.0,79.0,93.0,98.88,4276.0,1358.0,31.0
1998.0,0.0,71.0,70.0,99.77,5562.0,1658.0,27.0
1997.0,0.0,71.0,69.0,102.03,3754.0,1567.0,28.0
1966.0,0.0,41.0,78.0,232.63,9720.0,877.0,59.0
1987.0,0.0,33.0,51.0,231.2,14225.0,1329.0,38.0
1983.0,2002.0,44.0,55.0,156.97,11850.0,1069.0,23.0
1955.0,1966.0,61.0,88.0,191.03,950.0,153.0,59.0
1955.0,1989.0,64.0,85.0,162.18,917.0,154.0,36.0
1961.0,1992.0,61.0,82.0,176.29,827.0,154.0,33.0
1961.0,1992.0,93.0,99.0,47.11,1280.0,228.0,33.0
2018.0,0.0,51.0,78.0,207.82,2633.0,267.0,7.0
1955.0,2020.0,93.0,96.0,41.97,2572.0,323.0,5.0
1953.0,2017.0,74.0,92.0,117.62,2445.0,371.0,8.0
1953.0,2019.0,84.0,92.0,81.47,2988.0,370.0,6.0
1954.0,1993.0,40.0,38.0,154.12,3410.0,497.0,32.0
1955.0,1993.0,37.0,29.0,140.02,3772.0,670.0,32.0
1930.0,2018.0,69.0,71.0,114.85,3760.0,342.0,7.0
1993.0,2019.0,80.0,90.0,78.47,1290.0,153.0,6.0
1992.0,2019.0,85.0,89.0,54.4,1295.0,153.0,6.0
1988.0,2022.0,91.0,98.0,53.35,1913.0,237.0,3.0
1987.0,2023.0,91.0,100.0,82.39,1988.0,237.0,2.0
1987.0,2023.0,93.0,100.0,70.05,2188.0,230.0,2.0
1989.0,0.0,38.0,43.0,174.12,2060.0,210.0,36.0
1932.0,1989.0,84.0,91.0,67.55,1477.0,210.0,36.0
1986.0,0.0,89.0,97.0,54.36,1790.0,210.0,39.0
1986.0,0.0,85.0,97.0,66.52,2040.0,210.0,39.0
1978.0,2001.0,43.0,33.0,147.59,3300.0,607.0,24.0
1978.0,2001.0,50.0,34.0,117.12,3100.0,608.0,24.0
1965.0,2016.0,89.0,89.0,47.13,2900.0,609.0,9.0
1931.0,2016.0,86.0,88.0,61.45,3400.0,609.0,9.0
1995.0,2016.0,71.0,89.0,147.26,7700.0,675.0,9.0
1995.0,2004.0,40.0,47.0,187.35,11100.0,686.0,21.0
1953.0,2004.0,61.0,53.0,117.61,11800.0,686.0,21.0
1973.0,2004.0,63.0,56.0,126.99,12000.0,686.0,21.0
1949.0,2004.0,61.0,63.0,142.24,7983.0,538.0,21.0
1965.0,2008.0,63.0,68.0,129.48,11241.0,1090.0,17.0
1965.0,0.0,51.0,37.0,103.09,10958.0,2341.0,60.0
1928.0,2008.0,73.0,72.0,76.37,8450.0,2444.0,17.0
1964.0,2008.0,73.0,81.0,108.18,7512.0,2483.0,17.0
2008.0,0.0,84.0,91.0,88.29,7600.0,2494.0,17.0
1928.0,2008.0,78.0,81.0,69.94,7000.0,2494.0,17.0
1992.0,0.0,72.0,83.0,119.32,6066.0,1814.0,33.0
1992.0,0.0,64.0,69.0,131.46,5900.0,1474.0,33.0
1998.0,0.0,74.0,72.0,83.05,5205.0,1485.0,27.0
1930.0,2000.0,74.0,78.0,81.32,5775.0,1595.0,25.0
2004.0,0.0,69.0,88.0,139.36,4252.0,917.0,21.0
2001.0,0.0,64.0,63.0,125.6,1590.0,178.0,24.0
2001.0,0.0,54.0,73.0,195.24,1590.0,178.0,24.0
1957.0,2001.0,59.0,74.0,163.33,1590.0,178.0,24.0
1957.0,2001.0,64.0,76.0,154.04,1590.0,178.0,24.0
1990.0,2001.0,68.0,79.0,136.38,1590.0,178.0,24.0
1957.0,2001.0,47.0,68.0,211.87,1590.0,178.0,24.0
1957.0,2001.0,54.0,75.0,197.7,1220.0,178.0,24.0
1946.0,2004.0,52.0,61.0,171.64,2798.0,275.0,21.0
1946.0,2004.0,53.0,53.0,116.55,2290.0,258.0,21.0
1986.0,0.0,42.0,71.0,235.78,4210.0,243.0,39.0
1983.0,0.0,76.0,87.0,117.18,6617.0,418.0,42.0
1964.0,0.0,20.0,49.0,354.35,8325.0,490.0,61.0
1957.0,2022.0,70.0,73.0,115.69,5566.0,429.0,3.0
1963.0,2022.0,88.0,99.0,78.52,4375.0,429.0,3.0
1963.0,2022.0,91.0,98.0,61.72,3300.0,435.0,3.0
1978.0,2022.0,93.0,100.0,51.02,2883.0,453.0,3.0
1978.0,2022.0,93.0,100.0,52.48,2550.0,461.0,3.0
1926.0,2015.0,78.0,80.0,87.58,3530.0,218.0,10.0
1926.0,1966.0,55.0,84.0,208.39,4708.0,218.0,59.0
1960.0,2004.0,65.0,56.0,108.28,5565.0,407.0,21.0
1960.0,2016.0,79.0,78.0,62.65,4335.0,379.0,9.0
1930.0,2016.0,89.0,91.0,42.64,3940.0,350.0,9.0
1960.0,2016.0,82.0,85.0,64.52,3247.0,350.0,9.0
2016.0,0.0,81.0,87.0,76.66,2900.0,350.0,9.0
1930.0,2016.0,89.0,90.0,42.16,2900.0,350.0,9.0
1960.0,2016.0,86.0,88.0,51.92,2850.0,350.0,9.0
1930.0,2016.0,88.0,90.0,44.04,2500.0,350.0,9.0
